Moisture,Volatile_matter,Fixed_Carbon,Std.Ash,Hydrogen,Carbon,Nitrogen,Oxygen,Sulfur,GCV_kcal
23.9,31.6,42.0,2.5,5.6,51.6,1.5,38.4,0.4,3564.846532135575
34.4,28.1,24.7,12.8,5.9,32.3,0.9,47.9,0.2,1769.513350198101
26.7,29.4,33.9,10.0,5.2,42.1,1.2,41.1,0.4,2595.60371965365
15.7,36.0,40.4,7.9,5.5,53.3,1.2,31.6,0.5,4192.270709811084
27.2,30.9,35.2,6.7,5.5,44.6,1.1,41.9,0.2,2800.167394081212
29.2,29.9,31.1,9.8,5.5,39.7,0.8,43.9,0.3,2377.435996596051
31.7,31.3,31.5,5.5,5.6,41.5,0.8,46.3,0.3,2384.398629253836
27.0,32.9,32.9,7.2,5.4,42.9,1.3,42.6,0.6,2670.029575772853
18.9,36.6,35.9,8.6,5.2,47.0,1.4,35.7,2.1,3416.419640768745
27.3,31.6,27.3,13.8,5.5,35.8,1.1,43.3,0.5,2231.415019087593
23.8,33.6,37.1,5.5,5.0,47.2,1.4,40.5,0.4,3023.989089225906
1.0,25.5,69.4,4.1,5.1,84.3,1.8,4.0,0.7,8176.20666699098
1.2,24.8,56.6,17.4,4.5,71.0,1.7,4.6,0.8,6925.815723091074
10.4,38.1,46.1,5.4,5.8,66.1,1.6,20.2,0.9,5828.400087073926
11.5,34.6,31.6,22.3,5.1,49.1,1.6,15.8,6.1,4323.077561758392
11.1,33.5,29.2,26.2,4.7,46.8,1.5,16.2,4.6,4123.467923896434
12.1,40.1,37.9,9.9,5.6,56.7,2.0,19.2,6.6,5089.916900951502
8.48,37.81,42.34,11.37,5.55,62.06,1.31,18.31,1.4,5594.1527349558055
10.03,35.9,47.81,6.26,5.51,64.73,1.37,19.93,2.2,5728.663621062608
8.5,36.9,48.2,6.4,5.5,66.5,1.6,19.2,0.8,5891.051480430141
11.7,36.3,48.2,3.8,5.7,66.2,1.1,22.2,1.0,5631.07175716431
14.5,32.1,46.4,7.0,5.9,59.9,1.0,25.5,0.7,5009.3423512325335
10.2,35.3,44.2,10.3,5.3,60.8,0.8,21.7,1.1,5303.122989755418
11.1,36.6,48.6,3.7,5.7,66.6,0.6,22.6,0.8,5733.523853289447
15.2,33.4,47.0,4.4,6.1,61.4,1.0,26.4,0.7,5100.115687758354
16.7,35.7,45.4,2.2,5.8,61.7,1.3,28.1,0.9,4863.786196506984
9.5,37.6,48.9,4.0,5.6,67.3,0.5,21.8,0.8,5896.990264310692
9.5,39.9,43.5,7.1,5.5,62.7,1.2,22.9,0.6,5495.151064025085
1.0,15.1,77.3,6.6,4.2,84.3,1.2,3.2,0.5,7973.444979786724
1.6,29.4,67.0,2.0,5.1,84.5,1.5,6.4,0.5,8164.9333291992425
2.1,24.4,70.6,2.9,4.8,83.2,1.5,7.0,0.6,7846.276703891556
1.4,30.6,61.7,6.3,5.2,79.8,1.1,6.9,0.7,7781.982430508322
2.7,30.7,57.8,8.8,5.1,75.5,1.5,8.2,0.9,7285.101789117666
13.8,20.1,50.8,15.3,4.9,59.7,0.8,18.9,0.4,4838.895807314412
2.8,34.1,54.6,8.5,5.4,74.1,0.8,10.0,1.2,7175.160837436323
10.8,21.6,58.4,9.2,4.8,67.0,0.9,17.6,0.5,5622.187833756171
21.0,27.6,40.2,11.2,4.9,53.0,0.9,29.5,0.5,3794.077284393045
5.9,30.2,58.1,5.8,4.9,71.2,1.1,16.5,0.5,6361.369851932029
24.5,25.6,40.7,9.2,5.3,50.6,0.9,33.5,0.5,3413.140582730661
6.1,27.7,49.5,16.7,4.3,58.8,1.0,18.7,0.5,5102.206389517119
8.2,30.7,47.9,13.2,4.7,60.1,0.9,20.6,0.5,5100.284496875098
15.1,29.9,49.9,5.1,4.9,60.8,1.1,27.6,0.5,4683.902101103736
10.3,31.6,49.7,8.4,4.8,60.8,1.2,24.4,0.4,4959.660278304024
1.4,19.6,77.0,2.0,3.8,89.6,1.6,2.2,0.8,8300.248793993243
3.0,22.0,58.1,16.9,4.2,67.9,1.1,3.8,6.1,6600.486378667481
0.9,17.5,76.4,5.2,4.7,84.9,1.5,2.2,1.5,8139.372807676581
3.8,18.9,69.3,8.0,5.1,77.8,1.2,5.6,2.3,7260.945736421561
2.4,16.3,78.4,2.9,4.6,86.2,1.2,4.4,0.7,8098.551757611318
0.8,18.4,76.5,4.3,4.6,85.8,1.2,3.0,1.1,8264.846101700103
3.7,17.1,75.0,4.2,4.8,82.7,1.6,5.7,1.0,7733.548415780296
3.5,17.4,70.9,8.2,4.6,79.2,1.3,5.6,1.1,7378.935572806217
4.9,24.0,66.3,4.8,5.1,81.3,1.2,6.9,0.7,7526.8589411889625
9.5,19.3,68.2,3.0,5.4,78.0,1.4,11.0,1.2,6876.4280635611985
2.0,17.0,76.5,4.5,4.5,84.8,1.3,4.4,0.5,8006.59056399411
1.5,18.3,73.8,6.4,4.6,82.0,1.4,4.1,1.5,7866.979892776604
1.9,23.1,71.7,3.3,5.0,84.8,1.5,4.5,0.9,8121.988977298323
1.5,18.9,70.0,9.6,4.5,79.2,1.3,4.2,1.2,7594.811387930433
2.6,21.0,72.1,4.3,4.8,83.9,1.2,5.2,0.6,7844.094199322666
1.6,20.0,75.3,3.1,5.0,85.3,1.4,4.4,0.8,8164.9333291992425
2.2,21.3,72.3,4.2,4.8,84.1,1.3,5.1,0.5,7957.681625690064
2.4,22.9,68.3,6.4,4.7,81.7,1.2,5.4,0.6,7751.8599928994645
2.5,18.8,71.3,7.4,4.7,79.6,1.3,5.5,1.5,7586.935012066854
1.6,17.4,75.2,5.8,4.5,83.2,1.2,4.8,0.5,7957.397812272471
2.7,28.7,63.9,4.7,5.2,80.8,1.6,5.8,1.9,7765.786758167285
2.5,25.2,63.4,8.9,5.0,77.7,1.5,5.7,1.2,7399.1410378856335
5.1,21.8,67.6,5.5,5.1,79.0,1.7,8.1,0.6,7308.788022374634
7.4,23.1,59.4,10.1,5.2,72.0,1.0,10.2,1.5,6550.373984246319
2.6,24.4,68.2,4.8,5.0,81.9,1.7,6.0,0.6,7827.8276207992985
6.3,23.9,63.0,6.8,5.3,75.9,1.5,9.3,1.2,7014.061238811162
3.0,23.9,67.6,5.5,5.2,80.7,1.5,6.5,0.6,7638.435972954552
1.5,25.1,67.3,6.1,5.0,80.8,1.6,5.2,1.3,7856.144373850319
2.1,32.6,52.1,13.2,5.1,70.0,1.4,5.8,4.5,6922.546066027614
0.6,18.0,73.4,8.0,4.5,81.5,0.7,4.5,0.8,7773.352018138442
3.3,24.2,67.8,4.7,4.9,81.2,1.6,6.9,0.7,7652.913564636954
2.8,27.0,66.4,3.8,5.5,81.9,1.7,6.5,0.6,7776.177154320495
1.2,25.4,67.0,6.4,5.1,80.8,0.9,5.1,1.7,7819.702033123659
3.0,37.1,50.5,9.4,5.3,72.4,1.3,6.8,4.8,7148.562566305047
2.7,29.6,62.3,5.4,5.4,80.5,1.4,6.6,0.7,7767.440935605376
3.1,28.3,64.2,4.4,5.5,80.5,1.7,7.0,0.9,7694.61525625473
5.1,24.7,66.2,4.0,5.3,79.2,1.8,8.8,0.9,7378.827569078697
1.8,30.4,63.6,4.2,5.2,82.2,1.4,5.9,1.1,8004.959084081898
2.5,30.4,55.2,11.9,5.0,72.9,1.0,6.6,2.6,7072.890450494988
3.5,15.5,66.7,14.3,4.9,71.4,1.0,7.6,0.8,6733.609238099484
2.7,37.1,51.7,8.5,5.4,74.3,1.3,6.9,3.6,7297.070261628306
3.7,25.0,63.7,7.6,5.1,76.6,1.6,7.8,1.3,7373.272901951445
1.4,26.9,67.2,4.5,5.3,82.0,1.6,5.8,0.8,8000.8848913235015
1.6,29.3,60.0,9.1,4.9,77.2,1.3,6.0,1.5,7522.645840432044
3.4,28.0,64.2,4.4,5.1,80.5,1.7,7.6,0.7,7602.686665102872
3.5,30.2,59.7,6.6,5.3,78.1,1.5,7.7,0.8,7437.899890061838
0.9,26.8,61.9,10.4,5.0,76.5,1.1,5.5,1.5,7513.427298694924
1.2,22.8,56.9,19.1,4.4,67.9,0.7,5.8,2.1,6580.3944179366645
1.0,37.7,53.8,7.5,5.5,77.9,1.6,5.7,1.8,7755.832580612002
2.2,29.3,64.3,4.2,5.6,81.5,1.1,6.8,0.8,7868.0925444594595
2.3,31.1,61.2,5.4,5.2,80.4,1.4,6.9,0.7,7778.757177286131
2.3,32.9,51.8,13.0,5.0,71.1,1.3,7.0,2.6,6951.198636414036
1.8,31.2,56.9,10.1,5.0,75.9,1.4,6.6,1.0,7432.1311143044495
3.0,30.5,63.3,3.2,5.3,81.4,1.3,7.7,1.1,7895.304245904164
2.6,32.7,60.4,4.3,5.7,79.8,1.9,7.4,0.9,7764.027572129263
3.6,27.9,65.3,3.2,5.2,81.1,1.6,8.3,0.6,7712.6577185329925
2.1,30.4,58.4,9.1,5.2,77.0,1.0,7.0,0.7,7449.664851534923
2.5,33.9,60.2,3.4,5.7,81.3,1.5,7.5,0.6,7853.707758739963
2.7,36.3,51.6,9.4,5.2,73.3,1.2,7.7,3.2,7177.677456369345
2.7,38.2,52.6,6.5,5.5,76.2,1.6,7.7,2.5,7404.494594376627
1.5,32.6,63.6,2.3,5.4,83.5,1.4,6.7,0.7,8096.5943629147205
2.4,34.4,57.6,5.6,5.3,78.7,1.6,7.5,1.3,7531.371055516551
3.6,34.4,57.1,4.9,5.8,78.6,1.2,8.6,0.9,7512.039732992709
1.8,38.4,52.6,7.2,5.4,76.1,1.5,7.1,2.7,7416.32015821992
3.6,32.5,57.6,6.3,5.3,77.6,1.4,8.7,0.7,7420.551762368712
2.0,34.0,53.7,10.3,5.3,74.2,1.4,7.3,1.5,7264.107086423208
2.0,30.9,64.4,2.7,5.6,82.5,1.0,7.4,0.8,7903.195623678724
2.4,34.6,55.3,7.7,5.3,76.3,1.3,7.8,1.6,7403.508946612638
2.5,31.2,60.6,5.7,5.3,78.6,1.4,7.9,1.1,7635.687341502729
2.6,34.0,58.3,5.1,5.3,79.2,1.5,8.0,0.9,7640.226256728756
2.3,34.1,55.5,8.1,5.3,75.9,1.1,7.8,1.8,7369.276912117626
2.5,35.4,58.7,3.4,5.5,80.6,1.6,8.0,0.9,7853.707758739963
3.2,34.2,60.5,2.1,5.6,81.4,1.6,8.7,0.6,7807.583453130246
2.2,35.7,54.8,7.3,5.4,75.8,1.4,7.9,2.2,7364.398477444749
3.2,32.5,60.6,3.7,5.4,79.1,1.6,8.8,1.4,7631.883058942086
3.2,31.6,62.6,2.6,5.3,80.7,1.5,8.9,1.0,7720.556096880879
5.2,33.0,59.6,2.2,5.8,79.1,1.5,10.8,0.6,7482.068300927208
3.7,35.2,59.3,1.8,5.9,80.5,1.5,9.5,0.8,7755.50586569385
2.6,34.4,58.6,4.4,5.4,79.4,1.5,8.6,0.7,7681.331022284793
1.4,32.4,57.6,8.6,5.2,76.6,1.1,7.9,0.6,7481.0408527422605
2.7,36.4,54.9,6.0,5.6,77.3,1.6,9.1,0.4,7562.225431609041
1.2,37.9,53.1,7.8,5.4,75.7,1.1,7.8,2.2,7490.682311749134
1.3,36.3,53.6,8.8,5.4,74.5,1.0,7.9,2.4,7389.923398986015
1.5,35.9,48.1,14.5,5.0,68.6,1.0,8.1,2.8,6779.0939120005405
2.3,27.5,64.3,5.9,5.1,78.5,1.0,8.9,0.6,7510.3624519907125
1.9,17.8,76.7,3.6,4.6,86.0,1.2,4.0,0.6,8119.340149994273
3.6,31.4,56.5,8.5,5.2,76.2,1.2,6.7,2.2,7308.722418571281
3.2,31.0,59.9,5.9,5.2,78.5,1.5,6.7,2.2,7406.715500589318
1.5,24.5,70.4,3.6,4.8,84.2,1.4,5.4,0.6,8107.5283866670825
4.6,27.3,60.1,8.0,5.3,75.9,1.5,8.5,0.8,7023.206576668393
4.2,30.5,60.5,4.8,5.7,78.8,1.6,8.4,0.7,7494.50469405208
3.6,29.1,58.2,9.1,5.4,75.2,1.1,7.9,1.3,7148.208749542623
2.16,33.9,55.0,8.94,5.15,75.91,1.6,6.65,1.75,7342.949334598656
2.1,31.0,63.3,3.6,5.3,82.1,1.6,6.6,0.8,7889.746380630312
2.5,30.2,61.2,6.1,5.4,79.4,1.2,7.1,0.8,7592.297768901915
2.8,31.3,62.8,3.1,5.4,81.9,1.4,7.4,0.8,7878.630848324704
3.7,31.2,53.2,11.9,5.2,72.0,1.2,8.4,1.3,6782.636780112093
0.7,39.0,51.4,8.9,5.1,75.4,1.5,5.8,3.3,7534.648212341272
3.2,35.5,54.5,6.8,5.4,76.7,1.5,8.1,1.5,7344.470126155431
1.7,31.7,55.8,10.8,5.2,75.1,1.1,7.1,0.7,7294.601743871085
1.8,32.8,56.2,9.2,5.4,76.7,0.7,7.3,0.7,7417.989638514822
2.8,30.4,54.2,12.6,5.0,71.3,1.4,8.2,1.5,6911.930657928932
2.8,36.5,52.0,8.7,5.3,73.9,1.3,8.2,2.6,7120.629031946739
2.1,37.6,50.5,9.8,5.3,72.8,1.3,7.6,3.2,7137.740549337489
1.5,36.8,54.5,7.2,5.3,78.0,1.5,7.1,0.9,7710.65292247908
3.0,32.6,54.0,10.4,5.2,73.5,1.3,8.5,1.1,6995.683260143333
1.0,35.0,58.3,5.7,5.2,80.1,1.6,6.8,0.6,7915.725221639152
2.7,35.7,50.7,10.9,5.0,71.0,1.2,8.4,3.5,6906.002875290537
2.7,34.0,61.1,2.2,5.5,81.3,1.8,8.4,0.8,7819.2070106651545
2.9,34.2,59.8,3.1,5.4,80.9,1.3,8.6,0.7,7755.164948998485
2.2,34.7,59.3,3.8,5.5,80.8,1.3,8.0,0.6,7762.267889291766
2.4,33.9,58.7,5.0,5.4,78.9,1.6,8.2,0.9,7632.587093059221
3.3,31.3,51.1,14.3,5.0,69.7,1.3,9.0,0.7,6648.2492603011
2.4,31.1,60.7,5.8,5.2,78.4,1.6,8.3,0.7,7540.545895619349
2.3,36.5,53.1,8.1,5.5,74.7,1.4,8.3,2.0,7253.301471003603
2.6,30.5,63.1,3.8,5.4,80.5,0.7,8.6,1.0,7627.8558662798905
4.95,28.25,55.45,11.35,5.2,70.75,1.0,10.75,0.95,6639.274580227878
1.5,33.8,54.9,9.8,5.2,75.4,1.3,7.7,0.6,7364.11336470546
2.0,37.6,54.8,5.6,5.5,77.2,1.3,8.2,2.2,7515.391092073181
2.6,33.2,54.7,9.5,5.1,74.4,1.5,8.8,0.7,7200.736458796782
6.3,18.4,63.7,11.6,4.6,73.2,1.0,7.1,2.5,6625.562475324222
1.5,39.8,48.7,10.0,5.4,75.2,1.3,2.9,5.2,7198.9209720032095
5.7,18.2,63.5,12.6,4.5,73.6,1.1,7.1,1.1,6662.7076511616
2.4,16.6,75.9,5.1,4.7,84.4,1.1,4.2,0.5,7898.071777232055
3.1,16.7,73.4,6.8,4.4,80.9,1.1,5.0,1.8,7572.515421722807
1.5,16.8,71.1,10.6,4.2,79.2,1.2,4.3,0.5,7544.475483904509
0.63,30.13,58.53,10.71,4.84,74.97,1.42,4.04,4.02,7516.805329697048
3.5,38.1,47.7,10.7,5.3,71.6,1.3,7.1,4.0,7016.946776732865
2.0,34.4,54.6,9.0,5.3,76.0,1.5,6.5,1.7,7402.881718171566
1.5,30.5,48.3,19.7,4.5,66.1,1.2,6.1,2.4,6518.844476779053
2.6,39.2,51.2,7.0,5.6,75.6,1.5,7.4,2.9,7422.916475309334
3.1,29.6,60.8,6.5,5.2,78.0,1.5,7.9,0.9,7461.17200274355
1.5,35.5,57.6,5.4,5.3,79.9,1.4,6.5,1.5,7774.0899540426235
2.5,31.8,56.6,9.1,5.2,76.0,1.4,7.4,0.9,7352.046289441923
1.8,35.2,53.6,9.4,5.1,75.1,1.3,6.8,2.3,7378.707761586798
3.5,32.1,56.9,7.5,5.2,76.8,1.4,8.6,0.5,7252.032009822022
2.4,34.0,57.2,6.4,5.2,78.2,1.5,7.9,0.8,7562.214129421053
3.3,31.5,55.0,10.2,5.0,74.1,1.4,8.7,0.6,7045.898659247331
2.5,34.8,54.8,7.9,5.3,76.2,1.6,8.2,0.8,7375.83742620663
1.4,39.4,48.9,10.3,5.4,72.2,1.0,7.3,3.8,7212.836036210391
3.22,33.31,60.49,2.98,5.4,80.31,1.65,8.96,0.7,7679.182460106754
2.2,33.8,55.8,8.2,4.9,76.2,1.3,8.2,1.2,7252.020908264589
5.8,29.6,56.8,7.8,5.2,73.4,1.3,11.4,0.9,6782.7240854539195
2.7,34.2,56.5,6.6,5.3,76.8,1.1,8.7,1.5,7447.114029869022
2.1,40.8,50.6,6.5,5.4,74.9,1.1,8.3,3.8,7412.167361275833
2.6,40.8,50.8,5.8,5.5,75.0,1.3,8.8,3.6,7406.747302920903
2.7,35.1,55.5,6.7,5.4,76.3,1.6,9.1,0.9,7322.369471405614
1.9,33.7,55.9,8.5,5.2,75.1,1.1,8.4,1.7,7285.1559928062115
2.2,33.9,56.7,7.2,5.2,76.8,1.5,8.7,0.6,7431.101265718206
3.1,32.9,57.4,6.6,5.3,76.9,1.0,9.6,0.6,7282.092244793142
3.2,33.9,60.7,2.2,5.5,80.7,1.3,9.7,0.6,7774.282662080122
2.0,33.7,49.9,14.4,5.1,68.6,1.1,8.7,2.1,6722.925228681404
4.3,36.6,48.0,11.1,5.2,69.3,1.1,11.1,2.2,6642.662993861277
2.5,15.7,75.1,6.7,4.3,82.9,1.1,4.5,0.5,7760.6883129820835
1.5,15.0,77.5,6.0,4.3,84.0,1.2,3.7,0.8,7949.0343125843
1.9,17.1,75.1,5.9,4.5,83.3,1.2,4.6,0.5,7878.689351239448
1.5,35.1,47.0,16.4,5.0,65.6,0.9,5.8,6.3,6675.269951902656
2.4,32.1,53.9,11.6,5.0,73.9,1.4,7.1,1.0,7147.296704531178
2.0,32.1,56.3,9.6,4.9,75.7,1.4,6.9,1.5,7277.729736371937
2.5,30.1,56.3,11.1,4.9,74.1,1.3,7.5,1.1,7116.182519034045
3.2,34.7,56.6,5.5,5.4,78.6,1.4,8.2,0.9,7543.210023391752
2.5,35.0,54.6,7.9,5.3,76.7,1.5,7.6,1.0,7386.757948000266
2.9,32.1,58.3,6.7,5.2,77.9,1.4,8.0,0.8,7458.801588551295
4.2,30.1,57.4,8.3,5.0,74.5,1.5,9.3,1.4,7024.008413404659
9.9,26.4,51.9,11.8,5.3,66.9,1.0,14.5,0.5,5925.979948965751
3.1,31.1,52.5,13.3,4.8,71.4,1.3,8.5,0.7,6775.959362897333
3.5,33.5,53.6,9.4,5.2,74.2,1.4,9.0,0.8,7066.743156532197
1.9,33.5,56.9,7.7,5.1,77.2,1.4,7.6,1.0,7394.052194305611
3.4,32.5,52.7,11.4,5.1,72.6,1.0,9.0,0.9,6910.99761358596
1.1,35.7,51.0,12.2,5.0,73.5,1.4,7.0,0.9,7163.471477855964
2.3,34.3,53.5,9.9,5.1,74.7,1.5,8.1,0.7,7195.8511262543125
2.5,34.0,54.7,8.8,5.1,75.4,1.5,8.3,0.9,7224.4126891874575
3.0,35.4,56.0,5.6,5.4,77.5,1.6,8.8,1.1,7435.017251729361
1.8,40.0,50.4,7.8,5.4,74.9,1.3,7.8,2.8,7387.447980970743
2.9,32.2,55.5,9.4,5.1,74.6,1.4,8.8,0.7,7140.880997934426
3.2,37.0,52.7,7.1,5.4,76.3,1.4,9.1,0.7,7265.961574363791
2.1,40.7,50.4,6.8,5.3,75.5,1.1,8.2,3.1,7449.664851534923
2.4,41.0,51.0,5.6,5.6,76.3,1.2,8.6,2.7,7395.895783707777
4.2,35.3,57.3,3.2,5.5,78.9,1.4,10.3,0.7,7470.649355509452
1.8,33.2,60.9,4.1,5.4,80.3,1.4,8.3,0.5,7755.813781051212
3.3,40.3,49.5,6.9,5.4,73.1,1.2,9.8,3.6,7078.68152729406
2.9,34.3,50.2,12.6,5.1,70.7,1.4,9.5,0.7,6825.58223309261
3.8,35.3,47.8,13.1,5.0,69.5,1.4,10.3,0.7,6626.668828640694
3.1,38.4,52.2,6.3,5.4,74.7,1.3,10.2,2.1,7230.442076871714
4.4,36.3,53.5,5.8,5.6,74.2,1.3,11.6,1.5,7088.887515304797
1.7,18.9,74.8,4.6,4.7,85.2,1.3,3.7,0.5,8036.507293183134
3.2,15.6,76.4,4.8,4.5,83.7,1.2,5.1,0.7,7768.86160296087
2.8,17.0,72.8,7.4,4.5,80.5,1.2,4.8,1.6,7578.171292634808
1.6,16.8,71.0,10.6,4.4,78.5,1.1,4.3,1.1,7454.943405636399
1.5,17.3,74.4,6.8,4.4,82.6,1.2,4.5,0.5,7834.177823907974
1.8,29.9,52.2,16.1,4.8,69.1,1.3,5.7,3.0,6752.947463269837
1.17,28.06,57.67,13.1,4.62,73.69,0.95,5.28,2.36,7240.631763649776
1.0,27.5,54.2,17.3,4.4,70.9,1.2,5.6,0.6,6938.251516712737
4.3,25.8,59.9,10.0,5.0,74.4,1.4,8.6,0.6,6976.767656073819
2.6,34.4,56.9,6.1,5.3,78.8,1.4,7.3,1.1,7611.5892901449815
2.5,34.9,52.3,10.3,5.2,74.8,1.3,7.5,0.9,7191.846134318523
2.1,30.0,54.5,13.4,4.8,72.6,1.1,7.3,0.8,7014.968081758905
1.7,34.8,52.8,10.7,5.2,74.9,1.5,7.0,0.7,7300.008500897844
1.8,33.0,49.4,15.8,4.9,69.8,1.4,7.1,1.0,6796.648550635725
1.6,42.1,40.6,15.7,4.8,69.7,1.3,7.0,1.5,6739.442817526461
1.6,34.2,53.1,11.1,4.9,74.7,1.3,7.4,0.6,7282.341556920481
2.8,35.55,53.86,7.79,5.3,75.81,1.55,8.8,0.75,7311.150134283405
3.8,35.2,57.0,4.0,5.5,78.7,1.4,9.7,0.7,7421.703615829134
4.0,28.4,60.3,7.3,5.0,75.6,1.4,10.0,0.7,7141.493226852978
4.8,28.3,58.6,8.3,5.2,74.0,0.9,10.8,0.8,6831.973639507497
2.5,34.9,58.8,3.8,5.2,80.0,1.4,8.8,0.8,7684.342166876847
3.1,36.5,51.4,9.0,5.2,74.3,1.4,9.5,0.6,7093.806549003756
3.1,33.3,58.0,5.6,5.2,77.5,1.5,9.5,0.7,7437.527273738625
4.1,31.6,55.3,9.0,5.3,73.7,0.9,10.4,0.7,6951.451846506462
4.3,32.8,54.9,8.0,5.4,74.0,1.1,10.7,0.8,6995.430047662449
2.6,32.2,58.2,7.0,5.3,76.6,1.0,9.5,0.6,7319.667541492617
2.9,34.6,51.4,11.1,4.9,71.2,1.3,9.9,1.6,6911.811153771327
6.1,35.5,51.8,6.6,5.4,71.3,1.4,13.8,1.5,6618.857755634634
2.65,36.65,53.52,7.18,5.35,76.57,1.45,8.85,0.6,7404.015971077617
1.2,16.4,66.5,15.9,4.2,73.7,1.0,4.5,0.7,7002.685794397173
3.9,36.4,46.6,13.1,5.2,67.9,1.2,9.0,3.6,6523.195284139617
2.7,34.5,53.3,9.5,5.1,74.5,1.3,8.1,1.5,7155.589300425474
2.4,26.1,62.6,8.9,4.8,77.1,0.8,8.0,0.4,7231.822343443224
3.1,31.4,47.4,18.1,4.7,66.1,1.2,8.8,1.1,6324.771403913586
2.5,36.0,55.3,6.2,5.5,75.7,1.1,8.3,3.2,7446.235788717804
2.9,41.1,46.7,9.3,5.2,72.0,1.3,9.6,2.6,6966.189751558356
3.2,38.9,49.6,8.3,5.4,72.6,1.2,9.9,2.6,6993.069335390652
4.8,36.3,50.7,8.2,5.4,71.4,1.3,11.4,2.3,6673.458064516797
2.3,39.6,51.8,6.3,5.4,75.5,1.4,9.3,2.1,7343.8736968931635
2.1,40.9,55.1,1.9,5.8,80.4,1.6,9.3,1.0,7855.479742141309
2.6,34.5,52.0,10.9,5.1,73.4,1.4,7.6,1.6,7076.350716140484
2.6,33.3,48.4,15.7,4.8,69.5,1.3,7.8,0.9,6670.9525447527485
3.4,33.4,53.2,10.0,5.1,73.8,1.3,9.2,0.6,7039.674963258048
2.0,37.3,54.4,6.3,5.5,77.9,1.5,8.0,0.8,7669.356449649867
5.2,31.3,50.2,13.3,5.0,68.7,1.3,10.9,0.8,6408.691413219297
2.3,33.1,48.4,16.2,5.2,67.4,1.0,8.4,1.8,6593.892662609919
2.8,33.6,52.9,10.7,4.8,73.3,1.4,8.9,0.9,6953.923065610812
4.3,33.4,49.8,12.5,5.3,68.8,1.4,10.5,1.5,6566.1950387355
3.5,37.2,53.2,6.1,5.4,76.3,1.4,9.8,1.0,7310.996327077641
2.5,41.4,46.6,9.5,5.5,71.0,1.2,9.1,3.7,7015.460207016642
2.8,29.7,50.1,17.4,4.7,66.8,1.0,9.4,0.7,6392.955063040092
3.9,35.1,55.9,5.1,5.5,76.1,1.5,10.5,1.3,7288.091731359177
3.4,33.5,55.5,7.6,5.3,74.7,1.5,10.1,0.8,7129.227441354477
2.4,30.4,38.7,28.5,4.4,61.6,1.1,3.6,0.8,5915.428245845516
1.7,17.8,71.3,9.2,4.4,80.0,1.1,4.4,0.9,7529.156751004536
3.3,35.5,43.2,18.0,4.8,62.8,1.2,8.0,5.2,6222.652225534623
2.1,27.0,48.8,22.1,4.5,64.2,1.0,7.6,0.6,6210.681151992132
1.3,29.4,49.8,19.5,4.7,66.6,1.0,7.3,0.9,6486.084311035119
3.1,33.5,50.3,13.1,4.9,69.3,1.2,8.9,2.6,6685.062820102458
3.5,34.4,51.4,10.7,5.0,73.1,1.3,9.3,0.6,6893.227865556318
2.4,35.4,51.7,10.5,5.1,73.8,1.3,8.7,0.6,7090.881209801277
3.7,35.9,52.9,7.5,5.4,74.8,1.5,10.1,0.7,7143.4901242729775
3.8,35.8,51.0,9.4,5.1,72.7,1.4,10.5,0.9,6893.15556212547
2.6,39.2,53.0,5.2,5.4,77.5,1.6,9.6,0.7,7465.677116497809
3.9,38.2,54.5,3.4,5.7,77.9,1.6,10.8,0.6,7440.1291964848315
2.2,32.1,55.6,10.1,5.2,73.3,1.1,9.4,0.9,7078.319809509264
4.2,37.2,55.7,2.9,5.6,77.2,1.7,11.3,1.3,7410.005058293165
1.7,31.8,55.1,11.4,5.2,71.7,1.1,9.4,1.2,6999.884260966959
3.6,35.4,57.2,3.8,5.6,77.2,0.8,11.8,0.8,7346.127406201761
9.2,22.5,46.6,21.7,4.8,57.3,0.8,12.8,2.6,5070.8774911097225
1.8,32.9,53.3,12.0,4.9,74.3,1.4,6.9,0.5,7163.443076689995
2.7,32.5,56.3,8.5,5.2,76.1,1.6,7.9,0.7,7313.806661979271
4.3,31.1,55.4,9.2,5.3,74.3,1.1,9.4,0.7,6995.430047662449
1.2,32.1,52.2,14.5,4.6,71.6,1.4,7.2,0.7,6950.516903338585
2.8,33.0,52.0,12.2,4.9,72.1,1.3,8.8,0.7,6856.912829694357
2.8,35.8,49.7,11.7,5.4,71.1,1.5,9.0,1.3,6928.649858986638
3.1,33.4,50.4,13.1,5.0,70.5,1.3,9.4,0.7,6679.7330646054
3.2,32.8,53.8,10.2,5.1,73.4,1.3,9.5,0.5,6968.384155429983
4.2,39.3,49.0,7.5,5.3,73.1,1.4,10.5,2.2,6970.836873530919
5.1,34.9,57.6,2.4,5.5,78.5,1.5,11.4,0.7,7347.224358543609
4.2,36.7,52.0,7.1,5.4,74.3,1.5,11.0,0.7,7092.029664484542
3.0,34.7,47.1,15.2,4.7,67.5,1.3,10.1,1.2,6455.076431071158
2.9,26.6,54.2,16.3,4.7,67.3,0.6,10.5,0.6,6364.8207166029
2.3,15.4,75.0,7.3,4.2,82.5,1.1,4.3,0.6,7686.0354457772255
0.4,38.5,53.4,7.7,5.8,80.5,1.5,3.8,0.7,8131.832146444665
1.7,16.2,71.2,10.9,4.4,77.7,1.2,5.0,0.8,7366.5607828158745
3.7,27.9,45.6,22.8,4.5,61.6,1.1,8.9,1.1,5873.521342607379
